list_name,name,label::Portuguese,label::Swahili,country,region,district,ward,village,hamlet,code
hamlet,Nyambili Kusini,Nyambili Kusini,Nyambili Kusini,Tanzania,Pwani,Kibiti DC,Bungu,Nyambili,Nyambili Kusini,NYL
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Bungu,Nyambili,Other,NA
hamlet,Besabu,Besabu,Besabu,Tanzania,Pwani,Kibiti DC,Bungu,Nyambunda,Besabu,BES
hamlet,Mkwandara,Mkwandara,Mkwandara,Tanzania,Pwani,Kibiti DC,Bungu,Nyambunda,Mkwandara,MKW
hamlet,Nyangundu,Nyangundu,Nyangundu,Tanzania,Pwani,Kibiti DC,Bungu,Nyambunda,Nyangundu,NAN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Bungu,Nyambunda,Other,NA
hamlet,Lugome,Lugome,Lugome,Tanzania,Pwani,Kibiti DC,Bungu,Pagae,Lugome,LUG
hamlet,Mkale,Mkale,Mkale,Tanzania,Pwani,Kibiti DC,Bungu,Pagae,Mkale,MKA
hamlet,Nyameku,Nyameku,Nyameku,Tanzania,Pwani,Kibiti DC,Bungu,Pagae,Nyameku,NYY
hamlet,Undembo,Undembo,Undembo,Tanzania,Pwani,Kibiti DC,Bungu,Pagae,Undembo,UND
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Bungu,Pagae,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Bungu,Other,Other,NA
hamlet,Bondeni,Bondeni,Bondeni,Tanzania,Pwani,Kibiti DC,Dimani,Bondeni,Bondeni,BON
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Bondeni,Other,NA
hamlet,Dimani,Dimani,Dimani,Tanzania,Pwani,Kibiti DC,Dimani,Dimani,Dimani,DIM
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Dimani,Other,NA
hamlet,Dimani A,Dimani A,Dimani A,Tanzania,Pwani,Kibiti DC,Dimani,Dimani A,Dimani A,DIA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Dimani A,Other,NA
hamlet,Dimani B,Dimani B,Dimani B,Tanzania,Pwani,Kibiti DC,Dimani,Dimani B,Dimani B,DIN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Dimani B,Other,NA
hamlet,Kilimbili,Kilimbili,Kilimbili,Tanzania,Pwani,Kibiti DC,Dimani,Kilimbili,Kilimbili,KIL
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Kilimbili,Other,NA
hamlet,Kimbuga,Kimbuga,Kimbuga,Tanzania,Pwani,Kibiti DC,Dimani,Kimbuga,Kimbuga,KIM
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Kimbuga,Other,NA
hamlet,Ng'ambo,Ng'ambo,Ng'ambo,Tanzania,Pwani,Kibiti DC,Dimani,Ng'ambo,Ng'ambo,NGA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Ng'ambo,Other,NA
hamlet,Ngulakula,Ngulakula,Ngulakula,Tanzania,Pwani,Kibiti DC,Dimani,Ngulakula,Ngulakula,NGU
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Ngulakula,Other,NA
hamlet,Nyambangala,Nyambangala,Nyambangala,Tanzania,Pwani,Kibiti DC,Dimani,Nyambangala,Nyambangala,NYN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Nyambangala,Other,NA
hamlet,Penda Kimbuga,Penda Kimbuga,Penda Kimbuga,Tanzania,Pwani,Kibiti DC,Dimani,Penda Kimbuga,Penda Kimbuga,PED
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Penda Kimbuga,Other,NA
hamlet,Penda Miwaga,Penda Miwaga,Penda Miwaga,Tanzania,Pwani,Kibiti DC,Dimani,Penda Miwaga,Penda Miwaga,PEA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Penda Miwaga,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Dimani,Other,Other,NA
hamlet,Kibiti Kati,Kibiti Kati,Kibiti Kati,Tanzania,Pwani,Kibiti DC,Kibiti,Kibiti Kati,Kibiti Kati,KKB
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Kibiti Kati,Other,NA
hamlet,Kibiti Kusini,Kibiti Kusini,Kibiti Kusini,Tanzania,Pwani,Kibiti DC,Kibiti,Kibiti Kusini,Kibiti Kusini,KIU
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Kibiti Kusini,Other,NA
hamlet,Kingwira,Kingwira,Kingwira,Tanzania,Pwani,Kibiti DC,Kibiti,Kingwira,Kingwira,KIR
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Kingwira,Other,NA
hamlet,Kitembo,Kitembo,Kitembo,Tanzania,Pwani,Kibiti DC,Kibiti,Kitembo,Kitembo,KBI
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Kitembo,Other,NA
hamlet,Lumyonzi,Lumyonzi,Lumyonzi,Tanzania,Pwani,Kibiti DC,Kibiti,Lumyonzi,Lumyonzi,LUM
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Lumyonzi,Other,NA
hamlet,Makaoni,Makaoni,Makaoni,Tanzania,Pwani,Kibiti DC,Kibiti,Makaoni,Makaoni,MAK
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Makaoni,Other,NA
hamlet,Mbebetini,Mbebetini,Mbebetini,Tanzania,Pwani,Kibiti DC,Kibiti,Mbebetini,Mbebetini,MBE
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Mbebetini,Other,NA
hamlet,Mkubuge,Mkubuge,Mkubuge,Tanzania,Pwani,Kibiti DC,Kibiti,Mkubuge,Mkubuge,MKB
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Mkubuge,Other,NA
hamlet,Mkundi,Mkundi,Mkundi,Tanzania,Pwani,Kibiti DC,Kibiti,Mkundi,Mkundi,MKN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Mkundi,Other,NA
hamlet,Nyamakingili,Nyamakingili,Nyamakingili,Tanzania,Pwani,Kibiti DC,Kibiti,Nyamakingili,Nyamakingili,NYG
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Nyamakingili,Other,NA
hamlet,Nyangwego,Nyangwego,Nyangwego,Tanzania,Pwani,Kibiti DC,Kibiti,Nyangwego,Nyangwego,NYW
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Nyangwego,Other,NA
hamlet,Nyatanga,Nyatanga,Nyatanga,Tanzania,Pwani,Kibiti DC,Kibiti,Nyatanga,Nyatanga,NYT
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Nyatanga,Other,NA
hamlet,Sokoni,Sokoni,Sokoni,Tanzania,Pwani,Kibiti DC,Kibiti,Sokoni,Sokoni,SOK
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Sokoni,Other,NA
hamlet,Zimbwini,Zimbwini,Zimbwini,Tanzania,Pwani,Kibiti DC,Kibiti,Zimbwini,Zimbwini,ZIM
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Zimbwini,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kibiti,Other,Other,NA
hamlet,Bumbuamani,Bumbuamani,Bumbuamani,Tanzania,Pwani,Kibiti DC,Kiongoroni,Jaja,Bumbuamani,BUM
hamlet,Kitongani,Kitongani,Kitongani,Tanzania,Pwani,Kibiti DC,Kiongoroni,Jaja,Kitongani,KGT
hamlet,Mjimwema,Mjimwema,Mjimwema,Tanzania,Pwani,Kibiti DC,Kiongoroni,Jaja,Mjimwema,MJI
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kiongoroni,Jaja,Other,NA
hamlet,Bweni,Bweni,Bweni,Tanzania,Pwani,Kibiti DC,Kiongoroni,Kiongoroni,Bweni,BWE
hamlet,Makwende,Makwende,Makwende,Tanzania,Pwani,Kibiti DC,Kiongoroni,Kiongoroni,Makwende,MAE
hamlet,Nyaobe,Nyaobe,Nyaobe,Tanzania,Pwani,Kibiti DC,Kiongoroni,Kiongoroni,Nyaobe,NYO
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kiongoroni,Kiongoroni,Other,NA
hamlet,Kilambani,Kilambani,Kilambani,Tanzania,Pwani,Kibiti DC,Kiongoroni,Pombwe,Kilambani,KAI
hamlet,Mbungwi,Mbungwi,Mbungwi,Tanzania,Pwani,Kibiti DC,Kiongoroni,Pombwe,Mbungwi,MBU
hamlet,Pombwe kubwa,Pombwe kubwa,Pombwe kubwa,Tanzania,Pwani,Kibiti DC,Kiongoroni,Pombwe,Pombwe kubwa,POM
hamlet,Suni,Suni,Suni,Tanzania,Pwani,Kibiti DC,Kiongoroni,Pombwe,Suni,SUN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kiongoroni,Pombwe,Other,NA
hamlet,Bandarini,Bandarini,Bandarini,Tanzania,Pwani,Kibiti DC,Kiongoroni,Ruma,Bandarini,BAN
hamlet,Emelwa,Emelwa,Emelwa,Tanzania,Pwani,Kibiti DC,Kiongoroni,Ruma,Emelwa,EME
hamlet,King'ongo,King'ongo,King'ongo,Tanzania,Pwani,Kibiti DC,Kiongoroni,Ruma,King'ongo,KKG
hamlet,Mtanga,Mtanga,Mtanga,Tanzania,Pwani,Kibiti DC,Kiongoroni,Ruma,Mtanga,MTA
hamlet,Nyamikamba,Nyamikamba,Nyamikamba,Tanzania,Pwani,Kibiti DC,Kiongoroni,Ruma,Nyamikamba,NNY
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kiongoroni,Ruma,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Kiongoroni,Other,Other,NA
hamlet,Kimbogo,Kimbogo,Kimbogo,Tanzania,Pwani,Kibiti DC,Mahege,Hanga,Kimbogo,KOK
hamlet,Mkima,Mkima,Mkima,Tanzania,Pwani,Kibiti DC,Mahege,Hanga,Mkima,MKI
hamlet,Ngambe,Ngambe,Ngambe,Tanzania,Pwani,Kibiti DC,Mahege,Hanga,Ngambe,NGM
hamlet,Nyambwanda,Nyambwanda,Nyambwanda,Tanzania,Pwani,Kibiti DC,Mahege,Hanga,Nyambwanda,NYD
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mahege,Hanga,Other,NA
hamlet,Mawichi,Mawichi,Mawichi,Tanzania,Pwani,Kibiti DC,Mahege,Mahege,Mawichi,MAW
hamlet,Mtembwe,Mtembwe,Mtembwe,Tanzania,Pwani,Kibiti DC,Mahege,Mahege,Mtembwe,MTM
hamlet,Nyamkingia,Nyamkingia,Nyamkingia,Tanzania,Pwani,Kibiti DC,Mahege,Mahege,Nyamkingia,NMY
hamlet,Umba,Umba,Umba,Tanzania,Pwani,Kibiti DC,Mahege,Mahege,Umba,UMB
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mahege,Mahege,Other,NA
hamlet,Mlete Soso/Ngondae,Mlete Soso/Ngondae,Mlete Soso/Ngondae,Tanzania,Pwani,Kibiti DC,Mahege,Nyakinyo,Mlete Soso/Ngondae,NGN
hamlet,Nyakinyo,Nyakinyo,Nyakinyo,Tanzania,Pwani,Kibiti DC,Mahege,Nyakinyo,Nyakinyo,SOS
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mahege,Nyakinyo,Other,NA
hamlet,Mapinduzi,Mapinduzi,Mapinduzi,Tanzania,Pwani,Kibiti DC,Mahege,Nyanjati,Mapinduzi,MAP
hamlet,Mrema,Mrema,Mrema,Tanzania,Pwani,Kibiti DC,Mahege,Nyanjati,Mrema,MRE
hamlet,Mwinyi,Mwinyi,Mwinyi,Tanzania,Pwani,Kibiti DC,Mahege,Nyanjati,Mwinyi,MWI
hamlet,Nyerere,Nyerere,Nyerere,Tanzania,Pwani,Kibiti DC,Mahege,Nyanjati,Nyerere,NYE
hamlet,Saudia,Saudia,Saudia,Tanzania,Pwani,Kibiti DC,Mahege,Nyanjati,Saudia,SAU
hamlet,Sokoine,Sokoine,Sokoine,Tanzania,Pwani,Kibiti DC,Mahege,Nyanjati,Sokoine,SOO
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mahege,Nyanjati,Other,NA
hamlet,Halisi,Halisi,Halisi,Tanzania,Pwani,Kibiti DC,Mahege,Tomoni,Halisi,HAL
hamlet,Mibuyusaba,Mibuyusaba,Mibuyusaba,Tanzania,Pwani,Kibiti DC,Mahege,Tomoni,Mibuyusaba,MIB
hamlet,Mkali,Mkali,Mkali,Tanzania,Pwani,Kibiti DC,Mahege,Tomoni,Mkali,MKL
hamlet,Nyakikongo,Nyakikongo,Nyakikongo,Tanzania,Pwani,Kibiti DC,Mahege,Tomoni,Nyakikongo,NOI
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mahege,Tomoni,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mahege,Other,Other,NA
hamlet,Kati,Kati,Kati,Tanzania,Pwani,Kibiti DC,Maparoni,Kiechuru,Kati,KAT
hamlet,Kityanga,Kityanga,Kityanga,Tanzania,Pwani,Kibiti DC,Maparoni,Kiechuru,Kityanga,KIY
hamlet,Korango,Korango,Korango,Tanzania,Pwani,Kibiti DC,Maparoni,Kiechuru,Korango,KOR
hamlet,Mgambo,Mgambo,Mgambo,Tanzania,Pwani,Kibiti DC,Maparoni,Kiechuru,Mgambo,MGA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Maparoni,Kiechuru,Other,NA
hamlet,Gingi,Gingi,Gingi,Tanzania,Pwani,Kibiti DC,Maparoni,Maparoni,Gingi,GIN
hamlet,Mbangani,Mbangani,Mbangani,Tanzania,Pwani,Kibiti DC,Maparoni,Maparoni,Mbangani,MBN
hamlet,Tuwa,Tuwa,Tuwa,Tanzania,Pwani,Kibiti DC,Maparoni,Maparoni,Tuwa,TUW
hamlet,Usimbe kidoga,Usimbe kidoga,Usimbe kidoga,Tanzania,Pwani,Kibiti DC,Maparoni,Maparoni,Usimbe kidoga,USM
hamlet,Usimbe kiwanjani,Usimbe kiwanjani,Usimbe kiwanjani,Tanzania,Pwani,Kibiti DC,Maparoni,Maparoni,Usimbe kiwanjani,USI
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Maparoni,Maparoni,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Maparoni,Other,Other,NA
hamlet,Barabarani,Barabarani,Barabarani,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbuchi,Barabarani,BAA
hamlet,Kipoka,Kipoka,Kipoka,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbuchi,Kipoka,KAP
hamlet,Kitingi,Kitingi,Kitingi,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbuchi,Kitingi,KKI
hamlet,Makongoro,Makongoro,Makongoro,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbuchi,Makongoro,MAO
hamlet,Mikwang'ombe,Mikwang'ombe,Mikwang'ombe,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbuchi,Mikwang'ombe,MIK
hamlet,Mnganje/Nganje,Mnganje/Nganje,Mnganje/Nganje,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbuchi,Mnganje/Nganje,MNG
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbuchi,Other,NA
hamlet,Doka,Doka,Doka,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Magharibi,Doka,DOK
hamlet,Kibumbulo/Kimburu,Kibumbulo/Kimburu,Kibumbulo/Kimburu,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Magharibi,Kibumbulo/Kimburu,KBR
hamlet,Kiiongoro,Kiiongoro,Kiiongoro,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Magharibi,Kiiongoro,KII
hamlet,Kumbacha,Kumbacha,Kumbacha,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Magharibi,Kumbacha,KUM
hamlet,Mkepa,Mkepa,Mkepa,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Magharibi,Mkepa,MKE
hamlet,Mkurumu,Mkurumu,Mkurumu,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Magharibi,Mkurumu,MKR
hamlet,Mtawatawa,Mtawatawa,Mtawatawa,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Magharibi,Mtawatawa,MTW
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Magharibi,Other,NA
hamlet,Marongoni,Marongoni,Marongoni,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Mashariki,Marongoni,MAR
hamlet,Mbumburu,Mbumburu,Mbumburu,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Mashariki,Mbumburu,MBM
hamlet,Mdai,Mdai,Mdai,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Mashariki,Mdai,MDA
hamlet,Mkirika,Mkirika,Mkirika,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Mashariki,Mkirika,MKK
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mbuchi,Mbwera Mashariki,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mbuchi,Other,Other,NA
hamlet,Misimbo,Misimbo,Misimbo,Tanzania,Pwani,Kibiti DC,Mchukwi,Mangwi,Misimbo,MIS
hamlet,Miyogoya,Miyogoya,Miyogoya,Tanzania,Pwani,Kibiti DC,Mchukwi,Mangwi,Miyogoya,MNY
hamlet,Rondo,Rondo,Rondo,Tanzania,Pwani,Kibiti DC,Mchukwi,Mangwi,Rondo,RON
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mchukwi,Mangwi,Other,NA
hamlet,Kitomondo,Kitomondo,Kitomondo,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi A,Kitomondo,UKI
hamlet,Matimbwani,Matimbwani,Matimbwani,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi A,Matimbwani,MAT
hamlet,Nyakaumbanga,Nyakaumbanga,Nyakaumbanga,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi A,Nyakaumbanga,NMN
hamlet,Nyamanjenga,Nyamanjenga,Nyamanjenga,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi A,Nyamanjenga,NYJ
hamlet,Ujongoni,Ujongoni,Ujongoni,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi A,Ujongoni,UJO
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi A,Other,NA
hamlet,Kichangani,Kichangani,Kichangani,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi B,Kichangani,KIC
hamlet,Mbindia,Mbindia,Mbindia,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi B,Mbindia,MBI
hamlet,Miembeni,Miembeni,Miembeni,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi B,Miembeni,MIE
hamlet,Msikitini,Msikitini,Msikitini,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi B,Msikitini,MSI
hamlet,Nyaubi,Nyaubi,Nyaubi,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi B,Nyaubi,NNI
hamlet,Songa,Songa,Songa,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi B,Songa,SON
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mchukwi,Mchukwi B,Other,NA
hamlet,Bani,Bani,Bani,Tanzania,Pwani,Kibiti DC,Mchukwi,Mkupuka,Bani,BAI
hamlet,Mkupuka,Mkupuka,Mkupuka,Tanzania,Pwani,Kibiti DC,Mchukwi,Mkupuka,Mkupuka,MKM
hamlet,Nyunga,Nyunga,Nyunga,Tanzania,Pwani,Kibiti DC,Mchukwi,Mkupuka,Nyunga,NYU
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mchukwi,Mkupuka,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mchukwi,Other,Other,NA
hamlet,Jiweni,Jiweni,Jiweni,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Magharibi,Jiweni,JIW
hamlet,Kibuyuni,Kibuyuni,Kibuyuni,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Magharibi,Kibuyuni,KNB
hamlet,Mapinduzi,Mapinduzi,Mapinduzi,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Magharibi,Mapinduzi,MID
hamlet,Mkongoni,Mkongoni,Mkongoni,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Magharibi,Mkongoni,MKO
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Magharibi,Other,NA
hamlet,Mikwala,Mikwala,Mikwala,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Mpakani,Mikwala,MII
hamlet,Motomoto,Motomoto,Motomoto,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Mpakani,Motomoto,MOT
hamlet,Mtunda,Mtunda,Mtunda,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Mpakani,Mtunda,MTU
hamlet,Muungano,Muungano,Muungano,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Mpakani,Muungano,MUU
hamlet,Ujamaa,Ujamaa,Ujamaa,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Mpakani,Ujamaa,UJA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mjawa,Jaribu Mpakani,Other,NA
hamlet,Bonjo,Bonjo,Bonjo,Tanzania,Pwani,Kibiti DC,Mjawa,Mjawa,Bonjo,BOJ
hamlet,Dutani,Dutani,Dutani,Tanzania,Pwani,Kibiti DC,Mjawa,Mjawa,Dutani,DUT
hamlet,Gosa,Gosa,Gosa,Tanzania,Pwani,Kibiti DC,Mjawa,Mjawa,Gosa,GOS
hamlet,Mtetani,Mtetani,Mtetani,Tanzania,Pwani,Kibiti DC,Mjawa,Mjawa,Mtetani,MTE
hamlet,Ngalemwa,Ngalemwa,Ngalemwa,Tanzania,Pwani,Kibiti DC,Mjawa,Mjawa,Ngalemwa,NGL
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mjawa,Mjawa,Other,NA
hamlet,Goloatanga,Goloatanga,Goloatanga,Tanzania,Pwani,Kibiti DC,Mjawa,Motomoto,Goloatanga,GOL
hamlet,Misogole,Misogole,Misogole,Tanzania,Pwani,Kibiti DC,Mjawa,Motomoto,Misogole,MIO
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mjawa,Motomoto,Other,NA
hamlet,Msega,Msega,Msega,Tanzania,Pwani,Kibiti DC,Mjawa,Ngalengwa,Msega,MSE
hamlet,Mtuluma,Mtuluma,Mtuluma,Tanzania,Pwani,Kibiti DC,Mjawa,Ngalengwa,Mtuluma,MTL
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mjawa,Ngalengwa,Other,NA
hamlet,Uchembe Chini,Uchembe Chini,Uchembe Chini,Tanzania,Pwani,Kibiti DC,Mjawa,Uchembe,Uchembe Chini,UCH
hamlet,Uchembe Juu,Uchembe Juu,Uchembe Juu,Tanzania,Pwani,Kibiti DC,Mjawa,Uchembe,Uchembe Juu,UCE
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mjawa,Uchembe,Other,NA
hamlet,Uchembe Njianne,Uchembe Njianne,Uchembe Njianne,Tanzania,Pwani,Kibiti DC,Mjawa,Uponda,Uchembe Njianne,UCM
hamlet,Uponda Chini,Uponda Chini,Uponda Chini,Tanzania,Pwani,Kibiti DC,Mjawa,Uponda,Uponda Chini,UPO
hamlet,Uponda Juu,Uponda Juu,Uponda Juu,Tanzania,Pwani,Kibiti DC,Mjawa,Uponda,Uponda Juu,UPN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mjawa,Uponda,Other,NA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mjawa,Other,Other,NA
hamlet,Kibuni,Kibuni,Kibuni,Tanzania,Pwani,Kibiti DC,Mlanzi,Machipi,Kibuni,KBN
hamlet,Mangimbwage,Mangimbwage,Mangimbwage,Tanzania,Pwani,Kibiti DC,Mlanzi,Machipi,Mangimbwage,MAB
hamlet,Msikitini,Msikitini,Msikitini,Tanzania,Pwani,Kibiti DC,Mlanzi,Machipi,Msikitini,MSK
hamlet,Ngonja,Ngonja,Ngonja,Tanzania,Pwani,Kibiti DC,Mlanzi,Machipi,Ngonja,NGJ
hamlet,Ruanda,Ruanda,Ruanda,Tanzania,Pwani,Kibiti DC,Mlanzi,Machipi,Ruanda,RUA
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mlanzi,Machipi,Other,NA
hamlet,Kikimbili,Kikimbili,Kikimbili,Tanzania,Pwani,Kibiti DC,Mlanzi,Mlanzi,Kikimbili,KIK
hamlet,Kimbindu,Kimbindu,Kimbindu,Tanzania,Pwani,Kibiti DC,Mlanzi,Mlanzi,Kimbindu,KID
hamlet,Kingweti,Kingweti,Kingweti,Tanzania,Pwani,Kibiti DC,Mlanzi,Mlanzi,Kingweti,KGI
hamlet,Milonzi,Milonzi,Milonzi,Tanzania,Pwani,Kibiti DC,Mlanzi,Mlanzi,Milonzi,MIZ
hamlet,Mlanzi Magharibi,Mlanzi Magharibi,Mlanzi Magharibi,Tanzania,Pwani,Kibiti DC,Mlanzi,Mlanzi,Mlanzi Magharibi,MLA
hamlet,Mlanzi Mashariki,Mlanzi Mashariki,Mlanzi Mashariki,Tanzania,Pwani,Kibiti DC,Mlanzi,Mlanzi,Mlanzi Mashariki,MLN
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mlanzi,Mlanzi,Other,NA
hamlet,Bora,Bora,Bora,Tanzania,Pwani,Kibiti DC,Mlanzi,Ngondae,Bora,BOA
hamlet,Like,Like,Like,Tanzania,Pwani,Kibiti DC,Mlanzi,Ngondae,Like,LIK
hamlet,Mkwajuni,Mkwajuni,Mkwajuni,Tanzania,Pwani,Kibiti DC,Mlanzi,Ngondae,Mkwajuni,MKJ
hamlet,Other,Outro,Nyingine,Tanzania,Pwani,Kibiti DC,Mlanzi,Ngondae,Other,NA
hamlet,Malenda,Malenda,Malenda,Tanzania,Pwani,Kibiti DC,Mlanzi,Nyamwimbe,Malenda,MNL
hamlet,Malenda Halisi,Malenda Halisi,Malenda Halisi,Tanzania,Pwani,Kibiti DC,Mlanzi,Nyamwimbe,Malenda Halisi,MMN
hamlet,Miparani,Miparani,Miparani,Tanzania,Pwani,Kibiti DC,Mlanzi,Nyamwimbe,Miparani,MRP
