"list_name","name","label::English","label::Portuguese","label::Swahili","country","region","district","ward","village"
"hamlet","Mlanzi Mashariki","Mlanzi Mashariki","Mlanzi Mashariki","Mlanzi Mashariki","Tanzania","Pwani","Kibiti DC","Mlanzi","Mlanzi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mlanzi","Mlanzi"
"hamlet","Bora","Bora","Bora","Bora","Tanzania","Pwani","Kibiti DC","Mlanzi","Ngondai"
"hamlet","Kilonji","Kilonji","Kilonji","Kilonji","Tanzania","Pwani","Kibiti DC","Mlanzi","Ngondai"
"hamlet","Ngondai","Ngondai","Ngondai","Ngondai","Tanzania","Pwani","Kibiti DC","Mlanzi","Ngondai"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mlanzi","Ngondai"
"hamlet","Malenda","Malenda","Malenda","Malenda","Tanzania","Pwani","Kibiti DC","Mlanzi","Nyamwimbe"
"hamlet","Malenda Halisi","Malenda Halisi","Malenda Halisi","Malenda Halisi","Tanzania","Pwani","Kibiti DC","Mlanzi","Nyamwimbe"
"hamlet","Miparani","Miparani","Miparani","Miparani","Tanzania","Pwani","Kibiti DC","Mlanzi","Nyamwimbe"
"hamlet","Nyelelo","Nyelelo","Nyelelo","Nyelelo","Tanzania","Pwani","Kibiti DC","Mlanzi","Nyamwimbe"
"hamlet","Umtanga","Umtanga","Umtanga","Umtanga","Tanzania","Pwani","Kibiti DC","Mlanzi","Nyamwimbe"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mlanzi","Nyamwimbe"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mlanzi","Other"
"hamlet","Nunu","Nunu","Nunu","Nunu","Tanzania","Pwani","Kibiti DC","Msala","Kiasi"
"hamlet","Nyunguni","Nyunguni","Nyunguni","Nyunguni","Tanzania","Pwani","Kibiti DC","Msala","Kiasi"
"hamlet","Plot","Plot","Plot","Plot","Tanzania","Pwani","Kibiti DC","Msala","Kiasi"
"hamlet","Uwandani","Uwandani","Uwandani","Uwandani","Tanzania","Pwani","Kibiti DC","Msala","Kiasi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Msala","Kiasi"
"hamlet","Majaliwa","Majaliwa","Majaliwa","Majaliwa","Tanzania","Pwani","Kibiti DC","Msala","Msala"
"hamlet","Mbaleni","Mbaleni","Mbaleni","Mbaleni","Tanzania","Pwani","Kibiti DC","Msala","Msala"
"hamlet","Mbomboni","Mbomboni","Mbomboni","Mbomboni","Tanzania","Pwani","Kibiti DC","Msala","Msala"
"hamlet","Ukongoro","Ukongoro","Ukongoro","Ukongoro","Tanzania","Pwani","Kibiti DC","Msala","Msala"
"hamlet","Wasamade","Wasamade","Wasamade","Wasamade","Tanzania","Pwani","Kibiti DC","Msala","Msala"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Msala","Msala"
"hamlet","Domwe","Domwe","Domwe","Domwe","Tanzania","Pwani","Kibiti DC","Msala","Twasalie"
"hamlet","Kisimbya","Kisimbya","Kisimbya","Kisimbya","Tanzania","Pwani","Kibiti DC","Msala","Twasalie"
"hamlet","Nyahimba","Nyahimba","Nyahimba","Nyahimba","Tanzania","Pwani","Kibiti DC","Msala","Twasalie"
"hamlet","Plot","Plot","Plot","Plot","Tanzania","Pwani","Kibiti DC","Msala","Twasalie"
"hamlet","Taracho","Taracho","Taracho","Taracho","Tanzania","Pwani","Kibiti DC","Msala","Twasalie"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Msala","Twasalie"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Msala","Other"
"hamlet","Bumba","Bumba","Bumba","Bumba","Tanzania","Pwani","Kibiti DC","Mtawanya","Bumba"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Bumba"
"hamlet","Kilimbili","Kilimbili","Kilimbili","Kilimbili","Tanzania","Pwani","Kibiti DC","Mtawanya","Kilimbili"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Kilimbili"
"hamlet","Kinyanya Kati","Kinyanya Kati","Kinyanya Kati","Kinyanya Kati","Tanzania","Pwani","Kibiti DC","Mtawanya","Kinyanya Kati"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Kinyanya Kati"
"hamlet","Magogo matatu","Magogo matatu","Magogo matatu","Magogo matatu","Tanzania","Pwani","Kibiti DC","Mtawanya","Magogo Matatu"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Magogo Matatu"
"hamlet","Matumbi","Matumbi","Matumbi","Matumbi","Tanzania","Pwani","Kibiti DC","Mtawanya","Matumbi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Matumbi"
"hamlet","Mikendo","Mikendo","Mikendo","Mikendo","Tanzania","Pwani","Kibiti DC","Mtawanya","Mikendo"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Mikendo"
"hamlet","Msoro","Msoro","Msoro","Msoro","Tanzania","Pwani","Kibiti DC","Mtawanya","Msoro"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Msoro"
"hamlet","Mulandecha","Mulandecha","Mulandecha","Mulandecha","Tanzania","Pwani","Kibiti DC","Mtawanya","Mulandecha"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Mulandecha"
"hamlet","Ndechamula","Ndechamula","Ndechamula","Ndechamula","Tanzania","Pwani","Kibiti DC","Mtawanya","Ndechamula"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Ndechamula"
"hamlet","Nyamlani","Nyamlani","Nyamlani","Nyamlani","Tanzania","Pwani","Kibiti DC","Mtawanya","Nyamlani"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Nyamlani"
"hamlet","Roja","Roja","Roja","Roja","Tanzania","Pwani","Kibiti DC","Mtawanya","Roja"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Roja"
"hamlet","Ugezi","Ugezi","Ugezi","Ugezi","Tanzania","Pwani","Kibiti DC","Mtawanya","Ugezi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Ugezi"
"hamlet","Umikendo","Umikendo","Umikendo","Umikendo","Tanzania","Pwani","Kibiti DC","Mtawanya","Umikendo"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Umikendo"
"hamlet","Umkunama","Umkunama","Umkunama","Umkunama","Tanzania","Pwani","Kibiti DC","Mtawanya","Umkunama"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Umkunama"
"hamlet","Unyamlani","Unyamlani","Unyamlani","Unyamlani","Tanzania","Pwani","Kibiti DC","Mtawanya","Unyamlani"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Unyamlani"
"hamlet","Upazi","Upazi","Upazi","Upazi","Tanzania","Pwani","Kibiti DC","Mtawanya","Upazi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Upazi"
"hamlet","Zomboko","Zomboko","Zomboko","Zomboko","Tanzania","Pwani","Kibiti DC","Mtawanya","Zomboko"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Zomboko"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtawanya","Other"
"hamlet","Kikale","Kikale","Kikale","Kikale","Tanzania","Pwani","Kibiti DC","Mtunda","Kikale"
"hamlet","Kikalemtandu","Kikalemtandu","Kikalemtandu","Kikalemtandu","Tanzania","Pwani","Kibiti DC","Mtunda","Kikale"
"hamlet","Makoge","Makoge","Makoge","Makoge","Tanzania","Pwani","Kibiti DC","Mtunda","Kikale"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtunda","Kikale"
"hamlet","Mbogolo","Mbogolo","Mbogolo","Mbogolo","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda A"
"hamlet","Mbumi","Mbumi","Mbumi","Mbumi","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda A"
"hamlet","Mikunguni","Mikunguni","Mikunguni","Mikunguni","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda A"
"hamlet","Mtunda A","Mtunda A","Mtunda A","Mtunda A","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda A"
"hamlet","Nguaro","Nguaro","Nguaro","Nguaro","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda A"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda A"
"hamlet","Beta","Beta","Beta","Beta","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda B"
"hamlet","Mchikichini","Mchikichini","Mchikichini","Mchikichini","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda B"
"hamlet","Mtunda B","Mtunda B","Mtunda B","Mtunda B","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda B"
"hamlet","Nganyaga","Nganyaga","Nganyaga","Nganyaga","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda B"
"hamlet","Nyafeda","Nyafeda","Nyafeda","Nyafeda","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda B"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtunda","Mtunda B"
"hamlet","Magomeni","Magomeni","Magomeni","Magomeni","Tanzania","Pwani","Kibiti DC","Mtunda","Muyuyu"
"hamlet","Misuguri","Misuguri","Misuguri","Misuguri","Tanzania","Pwani","Kibiti DC","Mtunda","Muyuyu"
"hamlet","Mkata","Mkata","Mkata","Mkata","Tanzania","Pwani","Kibiti DC","Mtunda","Muyuyu"
"hamlet","Muyuyu","Muyuyu","Muyuyu","Muyuyu","Tanzania","Pwani","Kibiti DC","Mtunda","Muyuyu"
"hamlet","Njianne","Njianne","Njianne","Njianne","Tanzania","Pwani","Kibiti DC","Mtunda","Muyuyu"
"hamlet","Nyambele","Nyambele","Nyambele","Nyambele","Tanzania","Pwani","Kibiti DC","Mtunda","Muyuyu"
"hamlet","Sonywe","Sonywe","Sonywe","Sonywe","Tanzania","Pwani","Kibiti DC","Mtunda","Muyuyu"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtunda","Muyuyu"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mtunda","Other"
"hamlet","Mkole","Mkole","Mkole","Mkole","Tanzania","Pwani","Kibiti DC","Mwambao","Kigunguli"
"hamlet","Mpafuni","Mpafuni","Mpafuni","Mpafuni","Tanzania","Pwani","Kibiti DC","Mwambao","Kigunguli"
"hamlet","Mselema","Mselema","Mselema","Mselema","Tanzania","Pwani","Kibiti DC","Mwambao","Kigunguli"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mwambao","Kigunguli"
"hamlet","Kariakoo","Kariakoo","Kariakoo","Kariakoo","Tanzania","Pwani","Kibiti DC","Mwambao","Kivinja A"
"hamlet","Kigunguli","Kigunguli","Kigunguli","Kigunguli","Tanzania","Pwani","Kibiti DC","Mwambao","Kivinja A"
"hamlet","Kisanjani kaya","Kisanjani kaya","Kisanjani kaya","Kisanjani kaya","Tanzania","Pwani","Kibiti DC","Mwambao","Kivinja A"
"hamlet","Masakwi","Masakwi","Masakwi","Masakwi","Tanzania","Pwani","Kibiti DC","Mwambao","Kivinja A"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mwambao","Kivinja A"
"hamlet","Mfenesini","Mfenesini","Mfenesini","Mfenesini","Tanzania","Pwani","Kibiti DC","Mwambao","Kivinja B"
"hamlet","Mkegetoni","Mkegetoni","Mkegetoni","Mkegetoni","Tanzania","Pwani","Kibiti DC","Mwambao","Kivinja B"
"hamlet","Mweyubaruti","Mweyubaruti","Mweyubaruti","Mweyubaruti","Tanzania","Pwani","Kibiti DC","Mwambao","Kivinja B"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mwambao","Kivinja B"
"hamlet","Mititimbo","Mititimbo","Mititimbo","Mititimbo","Tanzania","Pwani","Kibiti DC","Mwambao","Mchungu"
"hamlet","Mpekeso","Mpekeso","Mpekeso","Mpekeso","Tanzania","Pwani","Kibiti DC","Mwambao","Mchungu"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mwambao","Mchungu"
"hamlet","Kikombe","Kikombe","Kikombe","Kikombe","Tanzania","Pwani","Kibiti DC","Mwambao","Mkenda"
"hamlet","Mkenda","Mkenda","Mkenda","Mkenda","Tanzania","Pwani","Kibiti DC","Mwambao","Mkenda"
"hamlet","Ngungule","Ngungule","Ngungule","Ngungule","Tanzania","Pwani","Kibiti DC","Mwambao","Mkenda"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mwambao","Mkenda"
"hamlet","Genju","Genju","Genju","Genju","Tanzania","Pwani","Kibiti DC","Mwambao","Msindaji"
"hamlet","Madukani","Madukani","Madukani","Madukani","Tanzania","Pwani","Kibiti DC","Mwambao","Msindaji"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mwambao","Msindaji"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Mwambao","Other"
"hamlet","Kilula Kati","Kilula Kati","Kilula Kati","Kilula Kati","Tanzania","Pwani","Kibiti DC","Ruaruke","Kilulatambwe"
"hamlet","Mbusi","Mbusi","Mbusi","Mbusi","Tanzania","Pwani","Kibiti DC","Ruaruke","Kilulatambwe"
"hamlet","Milonzi Mtonga","Milonzi Mtonga","Milonzi Mtonga","Milonzi Mtonga","Tanzania","Pwani","Kibiti DC","Ruaruke","Kilulatambwe"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Ruaruke","Kilulatambwe"
"hamlet","Mkopi","Mkopi","Mkopi","Mkopi","Tanzania","Pwani","Kibiti DC","Ruaruke","Nyamatanga"
"hamlet","Mtomboloka","Mtomboloka","Mtomboloka","Mtomboloka","Tanzania","Pwani","Kibiti DC","Ruaruke","Nyamatanga"
"hamlet","Nyamatanga","Nyamatanga","Nyamatanga","Nyamatanga","Tanzania","Pwani","Kibiti DC","Ruaruke","Nyamatanga"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Ruaruke","Nyamatanga"
"hamlet","Kindande","Kindande","Kindande","Kindande","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke A Nyamatimba"
"hamlet","Kiwaga","Kiwaga","Kiwaga","Kiwaga","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke A Nyamatimba"
"hamlet","Mbawa","Mbawa","Mbawa","Mbawa","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke A Nyamatimba"
"hamlet","Mwenge","Mwenge","Mwenge","Mwenge","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke A Nyamatimba"
"hamlet","Nyambalapi","Nyambalapi","Nyambalapi","Nyambalapi","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke A Nyamatimba"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke A Nyamatimba"
"hamlet","Aangweni Matosa","Aangweni Matosa","Aangweni Matosa","Aangweni Matosa","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke B"
"hamlet","Famiti Kimbwele","Famiti Kimbwele","Famiti Kimbwele","Famiti Kimbwele","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke B"
"hamlet","Kimbwere famiti","Kimbwere famiti","Kimbwere famiti","Kimbwere famiti","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke B"
"hamlet","Mbawa","Mbawa","Mbawa","Mbawa","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke B"
"hamlet","Mfule Mkumbini","Mfule Mkumbini","Mfule Mkumbini","Mfule Mkumbini","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke B"
"hamlet","Mgelezini","Mgelezini","Mgelezini","Mgelezini","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke B"
"hamlet","Nyanindi - Makoge","Nyanindi - Makoge","Nyanindi - Makoge","Nyanindi - Makoge","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke B"
"hamlet","Sangweni","Sangweni","Sangweni","Sangweni","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke B"
"hamlet","Sangweni Matosa","Sangweni Matosa","Sangweni Matosa","Sangweni Matosa","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke B"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Ruaruke","Ruaruke B"
"hamlet","Garibovu","Garibovu","Garibovu","Garibovu","Tanzania","Pwani","Kibiti DC","Ruaruke","Rungungu"
"hamlet","Mbawa","Mbawa","Mbawa","Mbawa","Tanzania","Pwani","Kibiti DC","Ruaruke","Rungungu"
"hamlet","Miwaleni","Miwaleni","Miwaleni","Miwaleni","Tanzania","Pwani","Kibiti DC","Ruaruke","Rungungu"
"hamlet","Mkwende","Mkwende","Mkwende","Mkwende","Tanzania","Pwani","Kibiti DC","Ruaruke","Rungungu"
"hamlet","Mungutwa","Mungutwa","Mungutwa","Mungutwa","Tanzania","Pwani","Kibiti DC","Ruaruke","Rungungu"
"hamlet","Rungungu Mjini","Rungungu Mjini","Rungungu Mjini","Rungungu Mjini","Tanzania","Pwani","Kibiti DC","Ruaruke","Rungungu"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Ruaruke","Rungungu"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Ruaruke","Other"
"hamlet","Kiomboni Pwani","Kiomboni Pwani","Kiomboni Pwani","Kiomboni Pwani","Tanzania","Pwani","Kibiti DC","Salale","Kiomboni"
"hamlet","Twana","Twana","Twana","Twana","Tanzania","Pwani","Kibiti DC","Salale","Kiomboni"
"hamlet","Urongoni","Urongoni","Urongoni","Urongoni","Tanzania","Pwani","Kibiti DC","Salale","Kiomboni"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Salale","Kiomboni"
"hamlet","Kilwani","Kilwani","Kilwani","Kilwani","Tanzania","Pwani","Kibiti DC","Salale","Mchinga"
"hamlet","Mchinga","Mchinga","Mchinga","Mchinga","Tanzania","Pwani","Kibiti DC","Salale","Mchinga"
"hamlet","Salale","Salale","Salale","Salale","Tanzania","Pwani","Kibiti DC","Salale","Mchinga"
"hamlet","Saninga","Saninga","Saninga","Saninga","Tanzania","Pwani","Kibiti DC","Salale","Mchinga"
"hamlet","Simba Ulanga","Simba Ulanga","Simba Ulanga","Simba Ulanga","Tanzania","Pwani","Kibiti DC","Salale","Mchinga"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Salale","Mchinga"
"hamlet","Mfisini A","Mfisini A","Mfisini A","Mfisini A","Tanzania","Pwani","Kibiti DC","Salale","Mfisini"
"hamlet","Mfisini B","Mfisini B","Mfisini B","Mfisini B","Tanzania","Pwani","Kibiti DC","Salale","Mfisini"
"hamlet","Mfisini kati","Mfisini kati","Mfisini kati","Mfisini kati","Tanzania","Pwani","Kibiti DC","Salale","Mfisini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Salale","Mfisini"
"hamlet","Kihingi Shule","Kihingi Shule","Kihingi Shule","Kihingi Shule","Tanzania","Pwani","Kibiti DC","Salale","Nyamisati"
"hamlet","Kihingipwani","Kihingipwani","Kihingipwani","Kihingipwani","Tanzania","Pwani","Kibiti DC","Salale","Nyamisati"
"hamlet","Mjengea","Mjengea","Mjengea","Mjengea","Tanzania","Pwani","Kibiti DC","Salale","Nyamisati"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Salale","Nyamisati"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Kibiti DC","Salale","Other"
"hamlet","Golani","Golani","Golani","Golani","Tanzania","Pwani","Rufiji DC","Chemchem","Golani"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chemchem","Golani"
"hamlet","Kindwiti","Kindwiti","Kindwiti","Kindwiti","Tanzania","Pwani","Rufiji DC","Chemchem","Kindwiti"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chemchem","Kindwiti"
"hamlet","Kipei","Kipei","Kipei","Kipei","Tanzania","Pwani","Rufiji DC","Chemchem","Kipei"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chemchem","Kipei"
"hamlet","Nyandakatundu","Nyandakatundu","Nyandakatundu","Nyandakatundu","Tanzania","Pwani","Rufiji DC","Chemchem","Nyandakatundu"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chemchem","Nyandakatundu"
"hamlet","Nyandumbi","Nyandumbi","Nyandumbi","Nyandumbi","Tanzania","Pwani","Rufiji DC","Chemchem","Nyandumbi"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chemchem","Nyandumbi"
"hamlet","Nyangwai","Nyangwai","Nyangwai","Nyangwai","Tanzania","Pwani","Rufiji DC","Chemchem","Nyangwai"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chemchem","Nyangwai"
"hamlet","Nyawanje/ngwembele","Nyawanje/ngwembele","Nyawanje/ngwembele","Nyawanje/ngwembele","Tanzania","Pwani","Rufiji DC","Chemchem","Nyawanje/Ngwembele"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chemchem","Nyawanje/Ngwembele"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chemchem","Other"
"hamlet","Ipengo","Ipengo","Ipengo","Ipengo","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi A"
"hamlet","Kiegele","Kiegele","Kiegele","Kiegele","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi A"
"hamlet","Kigogo","Kigogo","Kigogo","Kigogo","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi A"
"hamlet","Tangini","Tangini","Tangini","Tangini","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi A"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi A"
"hamlet","Boto","Boto","Boto","Boto","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi B"
"hamlet","Kilindi","Kilindi","Kilindi","Kilindi","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi B"
"hamlet","Kipoka","Kipoka","Kipoka","Kipoka","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi B"
"hamlet","Kipoka msomeni","Kipoka msomeni","Kipoka msomeni","Kipoka msomeni","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi B"
"hamlet","Mikorwa","Mikorwa","Mikorwa","Mikorwa","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi B"
"hamlet","Msikitini","Msikitini","Msikitini","Msikitini","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi B"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi B"
"hamlet","Chumbi Magharibi","Chumbi Magharibi","Chumbi Magharibi","Chumbi Magharibi","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi C"
"hamlet","Kanga","Kanga","Kanga","Kanga","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi C"
"hamlet","Magharibi","Magharibi","Magharibi","Magharibi","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi C"
"hamlet","Ngalo","Ngalo","Ngalo","Ngalo","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi C"
"hamlet","Nyakipande","Nyakipande","Nyakipande","Nyakipande","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi C"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chumbi","Chumbi C"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Chumbi","Other"
"hamlet","Kaunda","Kaunda","Kaunda","Kaunda","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kaskazini"
"hamlet","Kazamoyo","Kazamoyo","Kazamoyo","Kazamoyo","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kaskazini"
"hamlet","Mparange","Mparange","Mparange","Mparange","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kaskazini"
"hamlet","Mtakuja","Mtakuja","Mtakuja","Mtakuja","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kaskazini"
"hamlet","Mwenge","Mwenge","Mwenge","Mwenge","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kaskazini"
"hamlet","Ujamaa","Ujamaa","Ujamaa","Ujamaa","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kaskazini"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kaskazini"
"hamlet","Msikitini","Msikitini","Msikitini","Msikitini","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kati"
"hamlet","Mwenge","Mwenge","Mwenge","Mwenge","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kati"
"hamlet","SIDO","SIDO","SIDO","SIDO","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kati"
"hamlet","Sisi kwa Sisi","Sisi kwa Sisi","Sisi kwa Sisi","Sisi kwa Sisi","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kati"
"hamlet","Tangimoja","Tangimoja","Tangimoja","Tangimoja","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kati"
"hamlet","Ujirani Mwema","Ujirani Mwema","Ujirani Mwema","Ujirani Mwema","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kati"
"hamlet","Umoja","Umoja","Umoja","Umoja","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kati"
"hamlet","Upendo","Upendo","Upendo","Upendo","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kati"
"hamlet","Other","Other","Outro","Nyingine","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kati"
"hamlet","Karume","Karume","Karume","Karume","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","Kawawa","Kawawa","Kawawa","Kawawa","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","Malemba","Malemba","Malemba","Malemba","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
"hamlet","Mpima","Mpima","Mpima","Mpima","Tanzania","Pwani","Rufiji DC","Ikwiriri","Ikwiriri Kusini"
